1270	BATTLE
1271	ARMY
1272	SMILE
1273	POOR
1274	BEGGAR
1275	CARRY UNDER ARM
1276	CUSTOM
1277	BE LATE
1278	OBEY
1279	GOOSE
1280	OUR
1281	PYTHON
1282	PUNISHMENT
1283	EWE
1284	SCALE
1285	PADDLE
1286	LEECH
1287	HALT (STOP)
1288	BARLEY
1289	CHILI PEPPER
1290	SWEET POTATO
1291	FAT (FROM ANIMALS)
1292	NOTHING
1293	QUIVER (FOR ARROWS)
1294	FOAL
1295	LEND
1296	TABLE
1297	BETWEEN
1298	NUT
1299	PAN
1300	ROUGH
1301	BREAD
1302	POCKET
1303	SLIP
1304	CART
1305	BLESS
1306	HYENA
1307	OX
1308	MALE GOAT
1309	GREEDY
1310	MULE
1311	THATCH
1312	HAY
1313	WILLOW
1314	HERDSMAN
1315	FARMER
1316	PRISON
1317	PEN
1318	HUT
1319	CALF
1320	TAPIR
1321	CARVE
1322	VICTORY
1323	WORSHIP
1324	UGLY
1325	IVORY
1326	FRIDAY
1327	SHOULDERBLADE
1328	BE ABLE
1329	SHRIEK
1330	OINTMENT
1331	CAMEL
1332	HEN
1333	GUINEA FOWL
1334	OMEN
1335	ESCAPE
1336	SNIFF
1337	DEAF
1338	EAGLE
1339	SPARROW
1340	SAUCER
1341	STRING
1342	REMAINS
1343	DECEIT
1344	MARCH
1345	APRIL
1346	LOOM
1347	OATH
1348	BREAK (OF ROPE)
1349	JAGUAR
1350	WOLF-LIKE ANIMAL
1351	RABBIT
1352	WHALE
1353	MOUSE
1354	DISEASE
1355	AUBERGINE
1356	MACHETE
1357	POINTED
1358	MIDDLE
1359	THRESH
1360	EARLOBE
1361	LOOSE
1362	PLAY
1363	BEER
1364	PIERCE
1365	ENEMY
1366	BABOON
1367	LOCUST
1368	HUMMINGBIRD
1369	CITRUS FRUIT
1370	SURPRISED
1371	CRICKET
1372	SEEM
1373	JUDGE
1374	STUDY
1375	ADZE
1376	EARWAX
1377	BOTTLE
1378	SECRET
1379	SCAR
1380	EARTHWORM
1381	DEBT
1382	HEADBAND OR HEADDRESS
1383	BUTTON
1384	CASSOWARY
1385	SIZE (OF OBJECT)
1386	PULL OFF (SKIN)
1387	HOPE
1388	PRAY
1389	LOINCLOTH
1390	DRIBBLE
1391	CHIN
1392	DILIGENT
1393	EYELASH
1394	BOW STRING
1395	LOWER LEG
1396	MUTE
1397	FISHHOOK
1398	EVIL
1399	FORKED BRANCH
1400	FLUTE
1401	DISPEL
1402	SAD
1403	TEMPLE
1404	IDEA
1405	BILE
1406	BLADDER
1407	FORK
1408	GUMS
1409	CRUSH
1410	RICE
1411	ANGRY
1412	KNOCK
1413	LOWER ARM
1414	NOSTRIL
1415	MAY (MONTH)
1416	VULVA
1417	BILL
1418	BELIEVE
1419	WHISPER
1420	FEBRUARY
1421	NEVER
1422	SLEEVE
1423	FIFTY
1424	REGRET
1425	GARLIC
1426	HARVEST
1427	GLOVE
1428	EMU
1429	SOLE (FOOT)
1430	PIN
1431	SHEARS
1432	FOR A LONG TIME
1433	RUDDER
1434	CASSAVA
1435	PITY
1436	FIG
1437	LUNCH
1438	ELEVEN
1439	BE SILENT
1440	LETTER
1441	SCARED
1442	LAST (ENDURE)
1443	GUTS
1444	COOKHOUSE
1445	PICK
1446	SOUND (OF INSTRUMENT OR VOICE)
1447	HICCOUGH
1448	ALWAYS
1449	STRANGER
1450	LIE (REST)
1451	PRAISE
1452	ADULTERY
1453	RAISE (BRING UP)
1454	POWER
1455	TRUTH
1456	BAD LUCK
1457	TASTY
1458	BLACKSMITH
1459	RULE
1460	READY
1461	FAITHFUL
1462	FORGIVE
1463	MISTAKE
1464	MISS (A TARGET)
1465	SET (HEAVENLY BODIES)
1466	RECOVER
1467	GUILTY
1468	DEAF PERSON
1469	DINNER (SUPPER)
1470	BREAKFAST
1471	ADMIT
1472	COMMAND
1473	DIFFERENT
1474	PROUD
1475	ABSTAIN FROM FOOD
1476	PAINTING
1477	BLIND PERSON
1478	MUMBLE
1479	DROWNED
1480	BEND (SOMETHING)
1481	ACCUSE
1482	BUCKET
1483	HURRY
1484	RAZOR
1485	SEVENTEEN
1486	TWELVE
1487	WHITE MAN
1488	DRESS UP
1489	FORTY
1490	TAILOR
1491	SHOEMAKER
1492	DECORATE
1493	HELMET
1494	WITNESS
1495	SATURDAY
1496	STOOL
1497	DECEIVE
1498	SURRENDER
1499	BLAME
1500	FINE (PENALTY)
1501	BOOMERANG
1502	AMBUSH
1503	BEG
1504	SUSPECT
1505	DAY BEFORE YESTERDAY
1506	MERCHANT
1507	SUNDAY
1508	THIRD
1509	SOMETIMES
1510	ONCE (IN THE PAST)
1511	KINGFISHER
1512	TOGETHER
1513	BE ANGRY
1514	WEDNESDAY
1515	THURSDAY
1516	THREE TIMES
1517	THIRTY
1518	NINETEEN
1519	EIGHTEEN
1520	FOURTEEN
1521	TUESDAY
1522	JULY
1523	OCTOBER
1524	NOVEMBER
1525	CUCUMBER
1526	FISHERMAN
1527	DECEMBER
1528	NINETY
1529	EIGHTY
1530	SIXTY
1531	FIST
1532	THIRTEEN
1533	SIXTEEN
1534	POSSUM
